"time_indes","date","year","month","day","ATC","relative_humidity","Act_VP_kPa","SD_kPa","Corrected_SD_kPa","PAR","wind","rain","Dr..Inv.rel.dist.Earth.Sun.","Delta.Solar.decli.","WS.Sunset.hour.angle.","Ra.Extraterrst.radi.","Rso.Clear.sky.sol.rad.","Rns.sol.radi..MJ.m2.d","Rnl.Net.outgo.longwav.rad.","Delta.Slope.of.the.sat.vp.","ETwind..mm.day.","Etrad.mm.day.","ET0_potential_evp","X30day_run_total_rain","X30day_run_total_ET0","X30day_run_toal_ET0_rain"
930,"1998/7/18",1998,7,18,1.94565478789898,-0.126898611031556,1.43874260836918,0.368156880443407,0.356121142573764,1.59822078226746,0.786335562855573,-0.581225476243637,-1.33671196172615,1.2336989501091,1.23664949726351,0.129920712767236,0.129920708070047,1.60925609387881,1.5054774652782,1.96987535496383,0.476204670024749,1.6197108445572,1.41596975574077,-0.566688699558031,0.315579961153758,-0.117148404268302
931,"1998/7/19",1998,7,19,0.747759194133663,0.502288435466247,1.11481298215891,-0.33679579072812,-0.372626753866282,-0.225370313150717,-0.60996562085432,-0.367923458329157,-1.3298174346955,1.22278411592384,1.2246742746475,0.149561235263474,0.149561231647068,-0.219212865684032,-0.198288597058669,0.720124337817104,-0.52017289133795,-0.0668196880227264,-0.28216541299561,-0.546158287329691,0.357873976641507,-0.117903105917277
932,"1998/7/20",1998,7,20,0.00954238065062734,0.956946599475476,1.062606848226,-0.912664537062229,-0.967933580378663,-0.714472619007515,-0.722446937702075,1.95280249658038,-1.32252772035365,1.21150276423494,1.21232765208542,0.169705282459686,0.169705287567227,-0.709623455039915,-0.664355282917658,-0.0122669200736039,-0.745541676055668,-0.603478088534367,-0.781532201212032,-0.269930922802935,0.300561040827422,-0.135086358939766
933,"1998/7/21",1998,7,21,1.50327085281544,-0.977834230642032,0.219131840948386,1.05448264734373,1.06561339553597,1.97189566480028,0.281421828283895,-0.572693395527058,-1.31484495847688,1.1998582334122,1.19961586256249,0.190321579529799,0.190321582613127,1.98393050736194,1.94947586689863,1.49932142199213,0.710484347628602,2.01991404173157,1.81796352698701,-0.297926939477944,0.338577670660712,-0.133151527698892
934,"1998/7/22",1998,7,22,1.55151436836982,-0.42775549700799,0.853782312494329,0.531624922689014,0.525106943739233,1.09190798628195,-0.466309059951257,-0.487372588361266,-1.30677149862347,1.18785397105633,1.18654529258571,0.211378086848481,0.211378089313095,1.10158897835593,1.04851314727656,1.55011819569786,-0.120729481559122,1.34774683561197,0.947112253521849,-0.452838231746328,0.446213036696475,-0.122724531455919
935,"1998/7/23",1998,7,23,0.832412910106441,0.44010562209892,1.17205103261548,-0.316760128991027,-0.351914801217849,0.215164169777412,-1.0193026203617,-0.572693395527058,-1.29830964839529,1.17549353058548,1.17312242077518,0.232842034133988,0.232842037200086,0.222499988619284,0.210150720115427,0.805922809757058,-0.6536088014595,0.484731030654258,0.0678666109305707,-0.456571033969662,0.430672652676049,-0.122736449380527
936,"1998/7/24",1998,7,24,0.386387954981053,0.856252142326413,1.2651414883031,-0.818016905835439,-0.870091179065493,-0.263936228203538,-1.07360022340817,0.109873061799277,-1.28946196713263,1.16278057123526,1.15935381786406,0.254679947762415,0.254679947776151,-0.257881939197085,-0.238246884067084,0.358082662131672,-0.764417735825966,-0.0492630075605276,-0.378309433951896,-0.403378602287145,0.422062819279485,-0.126132160749935
937,"1998/7/25",1998,7,25,0.2534907234539,1.07150034244408,1.3582319439907,-1.00032055716201,-1.05854837321556,-0.49073624733426,-1.07360022340817,-0.521500911227582,-1.28023105613214,1.14971885464525,1.14524608528989,0.276857719053354,0.27685772192367,-0.485288618608957,-0.447326227830462,0.226643665373492,-0.798720826244792,-0.300035847002355,-0.579913477931907,-0.45097183063466,0.364244190542637,-0.124153205754691
938,"1998/7/26",1998,7,26,0.54113130675925,1.06303759269586,1.65888895627907,-1.04519209126071,-1.10493451716778,-0.635088106947854,-1.07360022340817,1.62005134863379,-1.27061968451608,1.13631225168597,1.13080591660329,0.299340604269874,0.299340604940859,-0.630026599967108,-0.567546090244169,0.512280001279571,-0.80750233244895,-0.440072797426933,-0.687855991517205,-0.223270895011254,0.352582139707641,-0.136574261038308
939,"1998/7/27",1998,7,27,0.8697333655353,0.807192723496174,1.61548867626255,-0.689872152641947,-0.737620981918224,0.160108622821166,-1.07360022340817,0.331707160430336,-1.26063062140671,1.12256472880495,1.11604006676359,0.322093286075624,0.322093291435235,0.167297175495487,0.154212490372258,0.843867968477742,-0.741975323718397,0.442933164221737,-0.002682586474221,-0.24286810668376,0.343928732066492,-0.13577537661625
940,"1998/7/28",1998,7,28,1.96477014311864,0.190883774441311,1.88092227288533,0.0952753416803928,0.074028662492242,2.21815885601374,-0.446101284026209,-0.171685601847836,-1.25026688766468,1.10848035485374,1.10095535213884,0.345079914506191,0.345079916582492,2.23085241958504,2.00217183262737,1.99045008509481,-0.303334750914525,2.63209284412421,1.8194711798866,-0.228870098346256,0.488230615865051,-0.13443560437044
941,"1998/7/29",1998,7,29,0.713169503736184,0.530988195481935,1.14248852303901,-0.394815727841786,-0.432605116744036,0.437458825000095,-0.342428484889373,-0.23141016686389,-1.23953150415062,1.09406329767436,1.08555855839275,0.368264134283403,0.368264134796615,0.44538925240524,0.404878006959814,0.685175124925826,-0.461240049568148,0.570793858400618,0.217787151556376,-0.237268903348758,0.473594590290182,-0.134235564445243
942,"1998/7/30",1998,7,30,-0.225303412048044,0.763775137831414,0.663198474160908,-0.739648249770038,-0.789077239279175,-0.283219185729948,-0.478399182299576,1.67124383293327,-1.22842770150717,1.07931782751287,1.06985659400646,0.391609146272375,0.391609145953226,-0.277216476187355,-0.286386816188296,-0.239399699425073,-0.642988078465642,-0.209527818979359,-0.44306852078673,-0.0282319788420249,0.394652847438126,-0.144151126168203
943,"1998/7/31",1998,7,31,0.855169285367939,0.104661845847168,0.843089489881562,0.0264027544591348,0.00283132526325363,0.134788477657982,-0.970834183447453,-0.393519700478895,-1.21695871037696,1.06424831019232,1.05385636746111,0.415077734795771,0.415077739095209,0.14190930232382,0.114333058301108,0.829051403735201,-0.558609506376042,0.401784289269103,0.0487228195006718,-0.0664932016312038,0.365395883575243,-0.14305761647349
944,"1998/8/1",1998,8,1,-0.468341499840859,0.761199518342826,0.417892543632744,-0.765631998585331,-0.815938052870111,-0.641846152809914,-1.07355704439978,-0.154621440414678,-1.20512797118462,1.04885920369939,1.03756472582911,0.43863231543377,0.438632318656068,-0.636802722704751,-0.646280260694406,-0.471528100315414,-0.751811325607564,-0.480169043043626,-0.692743197124936,-0.0450295888470301,0.25681401088484,-0.145234522902577
945,"1998/8/2",1998,8,2,0.251670213432978,0.704781186688053,0.948130747312851,-0.585363219153933,-0.629584416410903,0.694715104149166,-1.07360022340817,0.971613214173775,-1.19293896631117,1.03315506501125,1.02098860829595,0.462234982824018,0.462234983130035,0.703333657857999,0.638273747047805,0.22484949118805,-0.71981614905668,0.960525138544641,0.391681188068264,-0.0552947949612,0.262825353247968,-0.144775283464995
946,"1998/8/3",1998,8,3,0.0414013060167264,0.698158165145971,0.715404608093825,-0.550926925543304,-0.593985747796409,0.92620070174425,-0.0369370005523803,1.21904355495457,-1.18039530400681,1.01714053985519,1.0041349233428,0.485847558461574,0.485847551295431,0.935438448716745,0.860302298226604,0.0187612729981761,-0.455952727352427,0.928339518920166,0.485729192846639,0.0296264556196604,0.346683097338976,-0.146826335898442
947,"1998/8/4",1998,8,4,0.959848611570837,0.0709334954013788,0.850008375101585,0.0695524738773017,0.0474375357847485,0.928813812810912,-0.773009556523081,-0.171685601847836,-1.16750071839097,1.0008203763625,0.98701061015514,0.50943161801316,0.509431614661402,0.938058549807825,0.855841329537845,0.935794698828564,-0.451123230315989,1.20779859729282,0.695465271788135,-0.00583516550201768,0.393096894435756,-0.144998585067402
948,"1998/8/5",1998,8,5,0.22072154307734,0.788059550152382,1.06638078561874,-0.746378979884843,-0.796035160872008,-0.102463985739392,-1.07360022340817,-0.427648023345211,-1.15425898553944,0.984199397760687,0.969622515805393,0.532948566431388,0.53294856369128,-0.0959777800499111,-0.115220204136492,0.194373900594066,-0.750331056985746,0.122157423384099,-0.244684268766313,0.000697238388817901,0.419507357631764,-0.144915256872224
949,"1998/8/6",1998,8,6,0.656733693087665,0.612058885098903,1.22803110394114,-0.547222415170039,-0.590156194051517,-0.459919558203268,-1.07360022340817,-0.572693395527058,-1.14067404935361,0.967282529681275,0.951977548774693,0.556359665269014,0.556359666472689,-0.454389498588716,-0.443329475728339,0.628287672949035,-0.714530401742211,-0.225665155786612,-0.487036617034023,-0.00303556383451668,0.419934265407972,-0.14477369529811
950,"1998/8/7",1998,8,7,1.27115582514815,0.0784150567729909,1.16324517869909,0.0633435057869004,0.0410189879588019,0.790048604443287,-1.07351386539139,-0.581225476243637,-1.12674993764769,0.95007477626549,0.934082556135461,0.579626087307457,0.579626086199786,0.798922162741238,0.709629433868335,1.25668152300836,-0.606263787513794,1.17382189148915,0.60087548521796,-0.153280853323731,0.383663340501448,-0.139277668664176
951,"1998/8/8",1998,8,8,1.01355365718797,0.416066506872103,1.29721995614139,-0.308411936600571,-0.343284820947669,-0.0343428834498308,-1.07355704439978,0.894824487724562,-1.11249076214866,0.932581233818145,0.915944354255759,0.602708957528168,0.602708959843361,-0.0276744628731747,-0.0528099910540019,0.990783957329975,-0.672267330881018,0.259941168049578,-0.107444157662552,0.00536324116798606,0.325483102672391,-0.146225627715175
952,"1998/8/9",1998,8,9,0.892489740796798,0.38773469249764,1.18463082392462,-0.257331434411472,-0.290480129169502,0.570727489399911,-0.916903601972273,-0.572693395527058,-1.0979007184963,0.91480707715377,0.897569698094924,0.625569407741179,0.625569406891963,0.579014393090741,0.501476572193556,0.86704127806528,-0.603719084240714,0.866574919061272,0.373795550986374,0.00629644172381964,0.357967028170286,-0.145865011216828
953,"1998/8/10",1998,8,10,0.136978082115024,1.0553107342301,1.28086622743952,-1.04180063810209,-1.10142858768302,-1.14951055796784,-0.917356981560335,0.152533465382173,-1.08298421211238,0.896757573250481,0.878965373316647,0.648168631213605,0.648168625504235,-1.14582506296215,-1.07985155842295,0.112157117253382,-0.799023013308925,-1.01333707416146,-1.10987581522845,0.0146952467263224,0.279053654142844,-0.147117424200364
954,"1998/8/11",1998,8,11,0.0441320710481065,1.17722339002324,1.35697396485979,-1.16420600902714,-1.21696244855006,-1.15401592187588,-0.538763436024398,0.630329985510607,-1.06774556450589,0.878438060769181,0.860138073471546,0.670467909983882,0.67046790999117,-1.15034247812057,-1.07897794624376,0.021423278851044,-0.827856822686526,-1.07518109409143,-1.16870201413756,0.0837520878580109,0.221445900255251,-0.150122915700004
955,"1998/8/12",1998,8,12,0.981694731821874,0.533563814970523,1.44000058750009,-0.453774836599378,-0.493554352402185,0.139293841566022,-0.554005625984958,-0.359391377612578,-1.05218930696778,0.859853967120888,0.841094461405875,0.692428696804579,0.692428694521709,0.146426717482248,0.100337040695728,0.958144733792079,-0.55129034909618,0.343019699000053,0.00834542871267306,0.0818856867463438,0.263906987314072,-0.149567505120693
956,"1998/8/13",1998,8,13,0.981694731821874,0.407358460029736,1.23935291611936,-0.281436839938912,-0.315399197199648,0.508553467468962,-0.439322179709473,-0.470308426928107,-1.03632005470183,0.841010787985942,0.821841107852804,0.714012635628069,0.714012640533978,0.516674063717436,0.434607198539569,0.958144733792079,-0.44391124945383,0.708668908491313,0.327944738495457,0.0921508928605137,0.299198937039954,-0.149490952807648
957,"1998/8/14",1998,8,14,1.12642527848501,0.330335172466263,1.31546065353964,-0.180893297836363,-0.211461872320663,0.878083415206384,-0.624128335605209,-0.274070570446786,-1.02014254878098,0.821914104381336,0.802384552841155,0.735181629892191,0.735181627994149,0.887192455086523,0.769088608955173,1.10685426256579,-0.472637942453952,1.15600934236693,0.647379425398639,0.125746112870524,0.266740087104632,-0.150933535355577
958,"1998/8/15",1998,8,15,-0.238046982194486,1.04353647371085,0.931148029045517,-1.0138863697965,-1.0725720911546,-0.983172522483008,-0.979059784545149,1.42381349215247,-1.0036615302782,0.802569569006848,0.782731274991009,0.755897869834483,0.755897869031046,-0.979042095144678,-0.95696236548637,-0.25164495806146,-0.794979696816462,-0.837717980652167,-0.977621645058633,0.338515839600593,0.141485664283518,-0.158230025118045
959,"1998/8/16",1998,8,16,-0.0924061805208911,0.919170846976193,0.939953882961912,-0.846505112367869,-0.899540986737484,-0.321154349835643,-0.702973204919604,0.510880855478499,-0.986881866135617,0.782982906245043,0.762887722218098,0.776123921263554,0.776123916677249,-0.315253111989617,-0.341567671864357,-0.111210512647506,-0.719983744413295,-0.188294166839682,-0.461715933025226,0.457965510747298,-0.00910480343125212,-0.162531901805025
960,"1998/8/17",1998,8,17,0.100567881696622,0.667496028377072,0.838686562923364,-0.61812987428647,-0.663457088971361,-0.332507866883903,-0.583885499788661,0.408495886879549,-0.969808549164591,0.763159918988207,0.742860219620716,0.795822725559053,0.795822726056962,-0.326636998263654,-0.357323668763837,0.0765227407160345,-0.614926003030508,-0.203263492427035,-0.425870898991417,0.566216775223999,-0.116642789203248,-0.165797865723169
961,"1998/8/18",1998,8,18,0.960758866581295,0.124040316285112,1.02109353690584,-0.092402458497535,-0.119984081456751,0.95683717631892,0.466854079801239,-0.54709715337732,-0.952446656089256,0.743106471571012,0.722655061592785,0.814957688443043,0.814957689350499,0.966156871981052,0.840090728957326,0.936725481194319,-0.00142234771153126,0.971001322183645,0.720606385219322,0.546619563551493,-0.0580948041815785,-0.164859481526471
962,"1998/8/19",1998,8,19,0.772336079416084,0.299059792961985,0.967629423842015,-0.237347948876819,-0.269822113897758,1.18841288119216,2.26564839018919,-0.419115942628632,-0.93480126363375,0.72282850001092,0.702278481119508,0.833492714122789,0.833492714464381,1.19835201121776,1.05401163047025,0.744994620637749,0.43423728340962,0.799966392533853,0.788317716736207,0.287189809029743,0.0335626899107996,-0.158059232969106
963,"1998/8/20",1998,8,20,1.54423232828614,-0.847581473647749,0.248694350524856,1.03851672939698,1.04910855826925,2.0856110498392,1.2155349062209,-0.572693395527058,-0.916877658304201,0.702332008594713,0.681736619073014,0.851392253090746,0.851392259995829,2.09795006592327,1.94593829388435,1.54244265034917,1.3930370635673,1.94866862606805,2.07016535323149,0.287189809029743,0.0482877842407373,-0.157903746240977
964,"1998/8/21",1998,8,21,1.72992435041997,-0.646683153537926,0.512869968016725,0.988062341637169,0.996951115011346,1.54046201696639,-0.0567345758977529,-0.581225476243637,-0.898681084650334,0.681623066465027,0.661035524212341,0.868621363581602,0.868621361456125,1.55134283175345,1.40228554998759,1.73907018726638,0.390693868634423,1.766733498045,1.48694961614531,0.276924602915573,0.079806809275258,-0.157304481198711
965,"1998/8/22",1998,8,22,1.07545099789925,-0.270765356751228,0.489597354094822,0.445742893472203,0.436326021709753,1.29365818208397,1.2533165385594,-0.538565072660741,-0.880216997003872,0.660707797379956,0.640181214592176,0.885145725229443,0.885145727422957,1.30387882926255,1.16696618618175,1.05435147736547,0.842055861014347,1.13513800173967,1.21958431856923,0.280657405138908,0.14705117346267,-0.156689469726456
966,"1998/8/23",1998,8,23,1.16465598892433,0.0950952591752713,1.10789409693889,0.013776113468571,-0.0102215198953941,1.01414540522919,1.39019399514573,-0.504436749794424,-0.861490807740136,0.639592400193846,0.619179646858476,0.900931734667637,0.900931739540428,1.02361839268406,0.87994685874205,1.14632244762772,0.438947332730336,0.862246109645104,0.836683500062878,0.213466965118886,0.217989933953605,-0.154089227404718
967,"1998/8/24",1998,8,24,1.91925739259564,-0.52182693261497,1.0072557664658,0.783062042249046,0.785031162001729,2.25771595112632,1.45517840276794,-0.461776346211528,-0.842508097060033,0.618283121549568,0.598036624135401,0.915946519185969,0.915946522448015,2.27051532478824,2.02730938891086,1.94149600676768,1.25319886580285,2.14464251426375,2.15321932199615,0.219999369009721,0.377567037522721,-0.152535405851985
968,"1998/8/25",1998,8,25,1.52784773809786,-0.354779611498009,0.826735761179684,0.556095561633537,0.5504035734062,1.06424505188659,1.19070697639846,-0.555629234093899,-0.823274445164482,0.596786269532384,0.57675798025146,0.930157991359169,0.930157987486204,1.07385204922709,0.931882776072104,1.52518321795299,0.891547839462292,0.990102506640285,1.13397898008542,-0.0179667727278547,0.483936968825192,-0.143436614780153
969,"1998/8/26",1998,8,26,1.4950785577213,0.0256761815304843,1.12424782564076,0.335390225310869,0.322248470013306,1.24788368477829,-0.356504841623487,0.00748809320032698,-0.80379555812358,0.575108210256475,0.555349364809018,0.94353489001827,0.943534893884327,1.25798189112202,1.08810822697781,1.49070811737408,-0.139240081106511,1.53151678324783,1.07533845057987,-0.0534283938495329,0.546878467973176,-0.141288936256703
970,"1998/8/27",1998,8,27,0.559336406968449,0.831722432911293,1.40729313009634,-0.791146161578661,-0.84231343007085,-0.7535791777293,-0.733241689798789,-0.572693395527058,-0.784077225920237,0.55325535762455,0.533816458114783,0.956046855364855,0.956046848760558,-0.748834618820767,-0.726481477220879,0.530502722069613,-0.708423082481163,-0.59263116022942,-0.756882171275372,-0.0972888199737135,0.396455112814439,-0.141443038269391
971,"1998/8/28",1998,8,28,0.684041343401465,0.568641299434143,1.15632629347906,-0.450070326226113,-0.489724798657292,-0.0706561165486314,-0.570521596692929,-0.530032991944162,-0.764125280493751,0.531234180154772,0.512164786953674,0.967664415313902,0.967664412015408,-0.0640848292745004,-0.118950128589753,0.655793005404117,-0.551008705025493,0.114114735430699,-0.161555134139588,-0.129950839427891,0.374306776813556,-0.140388568712135
972,"1998/8/29",1998,8,29,-0.39279033397268,1.07370801629144,0.884602801201711,-1.08312419043484,-1.14414699002041,-1.11436871948513,-0.916752475442918,-0.512968830511003,-0.743945595739814,0.509051200980765,0.490399878110595,0.978359087922268,0.978359087590563,-1.11058922453941,-1.09244666359302,-0.399685496920156,-0.809258444332153,-0.984952986171244,-1.09336817215352,-0.368850181721301,0.336338282609756,-0.129420840941199
973,"1998/8/30",1998,8,30,0.217080523035499,0.773219075956234,1.08462148301698,-0.763544950487717,-0.813780557802566,-0.643558191094969,-0.819750833101851,-0.572693395527058,-0.723544213379712,0.48671298419774,0.468527135553021,0.988103381388683,0.988103384656773,-0.638519340483653,-0.646524635451463,0.190791736296822,-0.711543756238243,-0.476402756098453,-0.671944850370545,-0.388447393393807,0.294261271633588,-0.12896285246308
974,"1998/8/31",1998,8,31,0.661284968139967,0.572933998581789,1.21041939610835,-0.470262516570527,-0.510598563435791,0.228950583336014,-0.48068766974408,0.0928089003661188,-0.702927091221947,0.464226138275971,0.44655190183969,0.996870862339392,0.99687086131945,0.236323278760982,0.152157141807731,0.632869278686035,-0.534220511703443,0.408726970463418,0.0647823330668503,-0.361384577274631,0.338490271440023,-0.129801041865362
975,"1998/9/1",1998,9,1,0.464669885880613,0.757888007571785,1.25570664482124,-0.683193598729583,-0.73071699770208,0.0514392453592463,-0.626157748999391,1.27023603925405,-0.682100354900596,0.441597329714654,0.424479427416281,1.00463618314243,1.00463618580651,0.0583371218928962,-0.00890517695576465,0.435933013784815,-0.651656274912328,0.234515554839346,-0.117116080110501,-0.328722557820454,0.308783557918651,-0.131997948817024
976,"1998/9/2",1998,9,2,-0.202547036786546,1.14165531137132,1.09405632649884,-1.11703872202107,-1.17920628486802,-0.762499798267219,-0.667091448950128,0.0245522546334853,-0.661070213962541,0.41883324549378,0.402314993432808,1.01137511605042,1.01137511898616,-0.757779100759657,-0.756078374887593,-0.217512835720566,-0.814417003360528,-0.652390968237169,-0.848653154401799,-0.459370635637163,0.230874109268665,-0.125770867167555
977,"1998/9/3",1998,9,3,-0.187982956619185,0.903349184403441,0.858814229017983,-0.879532648512608,-0.933683346181385,-0.754119821398265,-0.889506521150814,-0.564161314810478,-0.639842835998265,0.395940634035729,0.380063727517509,1.01706460100055,1.01706460177808,-0.749376708621079,-0.762730626116347,-0.203491479421683,-0.752910560496152,-0.60114527647437,-0.783093546077693,-0.50229786120551,0.144546751349363,-0.124475197026034
978,"1998/9/4",1998,9,4,0.0932858416129435,0.783276256816434,0.945614789051024,-0.752222714558162,-0.802076147061134,-0.69690169976616,-0.900560347297848,0.126937223232436,-0.618424556423835,0.372926264243679,0.357730726594233,1.02168277975738,1.02168278137682,-0.692005536296035,-0.705120518643924,0.0694039205608948,-0.721258241333211,-0.523029078226358,-0.710920708656414,-0.441639825076324,0.117324999318177,-0.12865345679353
979,"1998/9/5",1998,9,5,-0.176149641483207,0.973749450424832,0.887747749028997,-0.899516134047261,-0.954341361453129,-0.219603447348426,-0.82711285403181,3.51417326771437,-0.596821668698936,0.349796956222798,0.335320995473765,1.02520901639856,1.02520901125181,-0.213430574169047,-0.267727954302617,-0.192091377516042,-0.751636834862186,-0.0576137196428674,-0.378798741891134,0.00536324116798606,0.123644593178007,-0.148674280026748
980,"1998/9/6",1998,9,6,1.25295072493895,-0.289285287359643,0.599041538484311,0.526302950040099,0.519605331316993,2.08209686599093,0.663923074078841,-0.581225476243637,-0.57504059215243,0.326559550559048,0.312839569671255,1.02762394511473,1.02762394729965,2.0944264819875,1.88280474279017,1.23777363857225,0.580971899857664,2.07607353804015,1.80178181598962,0.00536324116798606,0.193760890405103,-0.14782364716639
981,"1998/9/7",1998,9,7,1.46868116241796,-0.429104631025821,0.689616035910095,0.58067055298294,0.575808077826543,1.84385322253379,2.38654961367238,-0.581225476243637,-0.553087788069583,0.303220932213454,0.290291300475674,1.02890951800953,1.02890951287968,1.85554556839112,1.65231355105956,1.46297888974005,1.56220157142704,1.46710087107751,1.78808716657637,-0.156080454991232,0.304433668665401,-0.140208076140698
982,"1998/9/8",1998,9,8,1.52329646304556,-0.686543931337495,0.417892543632744,0.890231962061518,0.89581853372017,1.38520717669534,1.33125464869767,-0.0948968753986232,-0.530969717735667,0.279788003214367,0.267681131289081,1.0290489846139,1.02904897748406,1.39567270507612,1.23775966066494,1.52039151227823,1.32104721431905,1.26707433283783,1.53170780765606,-0.103821223864549,0.37203970824422,-0.141492540734242
983,"1998/9/9",1998,9,9,0.357259794646334,-0.330985793365345,-0.197888240949493,0.575661637548667,0.570630089664435,1.15903790851174,-0.759213863343482,-0.572693395527058,-0.508692968305135,0.256267703138267,0.24501382128737,1.02802696700022,1.02802696547885,1.16889846431001,1.04784282774825,0.329196219897075,-0.271719799863091,1.3910073566415,0.91174816373603,-0.183143271110408,0.490074550890773,-0.136538932555113
984,"1998/9/10",1998,9,10,0.150631907271924,0.414962669948423,0.578913872389693,-0.394711375436905,-0.432497241990658,0.71552988540431,-0.0292511370595205,-0.572693395527058,-0.486264084976056,0.232666995455897,0.22229419105517,1.02582948026813,1.02582947358634,0.724204115871238,0.600820818154449,0.125537391251626,-0.359346705080698,0.759147155487945,0.403241968942374,-0.31472454948295,0.581854309144533,-0.128738461831951
985,"1998/9/11",1998,9,11,1.19014312921721,-0.638588349430936,0.190198320937372,0.751756320784837,0.752668735988553,0.885652426571892,-0.0269626496150171,-0.581225476243637,-0.463689780772077,0.208992864118793,0.19952699976836,1.02244391888725,1.02244391459059,0.89478171229089,0.770704444860777,1.17267785951781,0.301584131539296,1.0351183243682,0.90368435964799,-0.338987763934624,0.634129702822276,-0.126631018352471
986,"1998/9/12",1998,9,12,0.628515787763407,-0.515694505261191,0.00716235738943338,0.475118095446118,0.46669276478545,0.892680794268433,-0.101748692141048,-0.521500911227582,-0.440976642847665,0.185252320386222,0.176716883785411,1.01785913181155,1.01785913481969,0.901828880162432,0.782671020437571,0.599906421960998,0.113516942997783,0.996077179107057,0.790613602630792,-0.344586967269626,0.661143157234894,-0.125912756755222
987,"1998/9/13",1998,9,13,1.48233498757486,-1.22313132479322,-0.0714613382926701,1.28536234314227,1.30428628738315,1.54929253022615,-0.412162583434142,-0.581225476243637,-0.418131468139265,0.161452389171316,0.153868571577847,1.01206541565064,1.01206541414578,1.56019696531437,1.42513591362262,1.47731690232248,0.249046312545338,1.83163379120806,1.47183565390186,-0.378182187279637,0.709279982521437,-0.123224943712201
988,"1998/9/14",1998,9,14,1.77634735595343,-0.957351923280408,0.455002927994697,0.967713622685433,0.975915538102782,0.6374068752389,-0.0473863205819991,-0.436180104061791,-0.395161011626928,0.137600119281467,0.130986668799767,1.005054528327,1.00505452717289,0.645872137154988,0.531139770296512,1.78852136997453,0.38403153292743,0.848850448307175,0.802184427779875,-0.581619908451369,0.813196008084062,-0.10729247902746
989,"1998/9/15",1998,9,15,1.3585403061523,-0.667656055087852,0.376379232312594,0.704693386183645,0.704017222215411,-0.17013455163815,-0.23726600996319,-0.564161314810478,-0.372072070247106,0.113702566351,0.108075781105262,0.996819723218746,0.996819725754699,-0.163829355804302,-0.235172090957122,1.34768730208485,0.120432380576832,0.017862665290466,0.0671049679083115,-0.699203178486406,0.844071824807746,-0.0961594377643297
990,"1998/9/16",1998,9,16,0.404593055190255,0.198365335812922,0.598412548918854,-0.192737295790322,-0.223705656828982,-0.222576987527733,-0.766532705265053,0.843632003425087,-0.348871440936248,0.0897668064950369,0.0851404834440563,0.987355749159679,0.987355747735656,-0.216412068304506,-0.277026103415174,0.376159185078233,-0.522361075762968,-0.0219860058422558,-0.249841949253211,-0.651609950138891,0.854349477242749,-0.100497715651521
991,"1998/9/17",1998,9,17,0.340875204458057,0.358789635387801,0.724839451575677,-0.322238630247263,-0.357578225770155,0.288151065087656,-0.834323748432414,-0.564161314810478,-0.325566046499996,0.0657999294825629,0.0621853507658984,0.976658877753494,0.976658878138832,0.295682113998828,0.20485768389528,0.312966673610878,-0.586269002874613,0.51554137916244,0.12085489966969,-0.653476351250558,0.819332296712539,-0.100978081415879
992,"1998/9/18",1998,9,18,1.55788615344304,-0.254453099990173,0.983983152543891,0.500006144010164,0.492420893465925,0.712916774337646,-0.597227813380198,-0.581225476243637,-0.302162725831195,0.0418090216690976,0.0392149273161479,0.964726910202382,0.964726914201442,0.721584015247645,0.598746290932169,1.55683663672633,-0.217551505463167,1.02803856134611,0.666356368311026,-0.671207161811397,0.812211443278208,-0.0994682344395607
993,"1998/9/19",1998,9,19,0.80237449476126,-0.172769167637827,0.340526827081554,0.399097368490533,0.38810600695012,1.16669702715541,-0.458925449517105,4.75985705233493,-0.278668443691889,0.0178011933044231,0.0162337573401774,0.951559177307,0.951559182857071,1.17657806989235,1.04376636430604,0.775435009581785,-0.15119214525665,1.37828803199254,0.956179973086621,-0.0879568144153771,0.747170124331637,-0.137342568725039
994,"1998/9/20",1998,9,20,0.329952144332537,0.167212604855722,0.364428430568914,0.000836415263364885,-0.0235979893141738,0.585505083018282,-0.818023672766377,-0.564161314810478,-0.255090164844117,-0.00621645218861082,-0.00675367632535296,0.937156559952188,0.937156558217942,0.593831514455096,0.49017769928078,0.302154851530955,-0.484376997745999,0.816943206135476,0.390279521367189,-0.08609041330371,0.683139778970116,-0.138237983146331
995,"1998/9/21",1998,9,21,0.492887791204871,0.495665413924164,0.953791653401963,-0.412973046291026,-0.451375323831678,-0.563813249922665,-0.903366982842994,-0.572693395527058,-0.231434854049919,-0.0302368079736884,-0.0297427987307208,0.921521475449832,0.921521470316022,-0.558561092366467,-0.575844321076083,0.464073403032888,-0.635295780432723,-0.358108132069909,-0.549992598569317,-0.0898232155270446,0.579820994675372,-0.13940098989694
996,"1998/9/22",1998,9,22,0.455567335776011,0.468805382114608,0.883973811636256,-0.381771677231699,-0.419120772571879,-0.233660182741511,-0.858827835691954,-0.581225476243637,-0.207709518027734,-0.0542527569740956,-0.0527291577436291,0.904657898024561,0.904657905103021,-0.227524909444644,-0.271755814431503,0.426864307641309,-0.612513799294076,-0.0203715739386676,-0.288943762540785,-0.0982220205295473,0.514099951024491,-0.139895445415242
